species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Cracticus_argenteus,LC,0.14820949710344378,0.4466199367858223,0.5948294338892661,0.021069388653225864,0.023249479999431177,0.013967268453163467,0.006517184769799818,0.04439602968790908,2084,0.4276714608344229
Cracticus_cassicus,LC,0.13680010993869662,0.3930727870031105,0.5298728969418072,0.03642001595025089,0.0325111194225686,0.012795724437700669,0.0072101933919617705,0.04466000331956194,2085,0.26506596933317483
Cracticus_louisiadensis,NT,0.06648394004177773,0.29735724874524244,0.36384118878702015,0.0394845276033088,0.04088978481019118,0.00395945667193222,0.03685710443116233,0.04800651701741633,2086,0.23368596220135504
Cracticus_mentalis,LC,0.14834461012956787,0.10233547296128934,0.2506800830908572,0.015666397176021443,0.014181758158709257,0.007077344361768773,0.00297107446068168,0.022375902172830725,2087,0.5039819327231665
Cracticus_nigrogularis,LC,0.14229367200378573,0.5281708388521993,0.670464510855985,0.025946814998632717,0.026262991417407754,0.020169031084912966,0.0015763971590285102,0.0513381296306724,2088,0.38428622370141446
Cracticus_torquatus,LC,0.14820949710344386,0.44661993678582224,0.5948294338892661,0.033578769053071666,0.0306092198743148,0.015339311757146494,0.007920288568219311,0.04942415639336825,2089,0.29858552240580055
Cranioleuca_albicapilla,LC,0.14277047522955622,2.5682820460975534e-16,0.14277047522955646,0.008145118839758436,0.0067163264882102195,0.004509338207292666,6.27560881946775e-4,0.012725779792737393,2090,0.6544633305598478
Cranioleuca_albiceps,LC,0.14277047522955622,1.7751849499913481e-16,0.14277047522955638,0.005992710053201162,0.006270972781090004,0.004938801977367222,4.768480013374746e-4,0.012517280431470056,2091,0.794603589682634
Cranioleuca_antisiensis,LC,0.14277047522955602,1.7731894736145572e-16,0.1427704752295562,0.00669311277464193,0.006458008420767832,0.00399980352297895,2.160408324970753e-4,0.011898539288686737,2092,0.7456317603708547
Cranioleuca_curtata,LC,0.14277047522955602,1.6224525645603015e-16,0.1427704752295562,0.006036791651475535,0.006352940900204864,0.004884105516191491,3.6241192913236966e-4,0.01308565782552827,2093,0.7918697254249376
Cranioleuca_demissa,LC,0.14277047522955622,1.3602957668886971e-16,0.14277047522955635,0.009647534702165797,0.008438791104239922,0.0038540788090603833,0.0012037992287319793,0.012411738925067257,2094,0.5932485439201236
Cranioleuca_dissita,LC,0.14277047522955622,1.2019308768373342e-16,0.14277047522955633,0.003852556913877708,0.004867867499263258,0.004518366482316243,1.485681680142804e-4,0.012137089229138457,2095,0.9103767978129086
Cranioleuca_erythrops,LC,0.1351373055245825,1.1264504565892837e-14,0.13513730552459377,0.006922878535136926,0.006582860361950929,0.004089364187312189,7.803675759690912e-4,0.011799595393930835,2096,0.7330322120527755
Cranioleuca_hellmayri,LC,0.14277047522955622,1.637272891085894e-16,0.14277047522955638,0.004053629713565413,0.004470828065353983,0.002882163142753536,5.781209845617488e-4,0.008629236196056421,2097,0.9009865684060383
Cranioleuca_henricae,VU,0.14277047522955613,1.8416687440430509e-16,0.14277047522955633,0.028440836099491773,0.030447129256266886,0.006416540937949716,0.023257497855030233,0.04211404205391077,2098,0.3595625817187686
Cranioleuca_marcapatae,LC,0.14277047522955622,1.6729813305532452e-16,0.14277047522955638,0.006688066680881677,0.005597596873036088,0.004117110773078695,4.889373560879302e-4,0.011537961755529761,2099,0.7458694876976109
Cranioleuca_muelleri,LC,0.14277047522955613,1.6420182384506543e-16,0.1427704752295563,0.006291864272528088,0.006300598837173921,0.003186369342259081,0.0018654248477744041,0.010914136206239898,2100,0.7739213122548437
Cranioleuca_obsoleta,LC,0.14277047522955622,1.7799187781692294e-16,0.14277047522955638,0.007682140660301578,0.007499538954233495,0.0032861331976749212,0.002481046454724102,0.011294163331540437,2101,0.6835849280874836
Cranioleuca_pallida,LC,0.14277047522955613,1.9567707890811937e-16,0.14277047522955633,0.007667043847153398,0.0071513840236308475,0.004203702061181997,0.0017227878504043426,0.012764047196595539,2102,0.6846547010578866
Cranioleuca_pyrrhophia,LC,0.14277047522955613,2.416610493639636e-16,0.14277047522955638,0.00634353717264222,0.006784455281096675,0.00342170961600433,0.0013107257588760458,0.010975867303007439,2103,0.7703554023535005
Cranioleuca_semicinerea,LC,0.14277047522955622,2.4866551908082526e-16,0.14277047522955646,0.010897377158188297,0.009826289768931133,0.003290811731471853,0.002875387425768357,0.01238997818479243,2104,0.5682871746107215
Cranioleuca_subcristata,LC,0.14277047522955613,2.2621315151502473e-16,0.14277047522955635,0.009117273646555622,0.007479093476558916,0.0038086482275430412,0.0013223882780338762,0.011828588311059197,2105,0.6109592297634613
Cranioleuca_vulpecula,LC,0.14277047522955622,2.1846099538769271e-16,0.14277047522955644,0.0037485065316825517,0.005022075040398491,0.004467219099464434,5.375392937043697e-4,0.011314121024776807,2106,0.9157256626649233
Cranioleuca_vulpina,LC,0.14277047522955622,2.8149532536212787e-16,0.1427704752295565,0.008609267329634837,0.007837447458752683,0.004173890496906962,0.0027150187165116716,0.012502264722147308,2107,0.6328301438250327
Crax_alberti,CR,0.7944543349173948,1.2464575294433347e-14,0.7944543349174072,0.5175338794116856,0.5205704412124651,0.04007977425675075,0.4639340680151482,0.5766149636404114,2108,0.006775228812552003
Crax_alector,LC,0.7944543349173948,1.2402422976099094e-14,0.7944543349174072,0.03274309338810123,0.03355093040219135,0.0177066365965862,0.011629630033040475,0.060189346275348,2109,0.3109473433971235
Crax_blumenbachii,EN,0.674479000860679,0.10287348186098809,0.7773524827216671,0.34795982717298446,0.3429710649989257,0.05483039837856371,0.2514661451750701,0.4183675508356486,2110,0.017591822179959585
